benchmark,circuit,optimization,optimized_node,original_candidate,rank,sat_status,combined_score,support_overlap,simulation_similarity,distance_mode,skip_reason,union_support_size,pattern_count,distance,similarity,is_formal_distance
external_iscas85_c6288,c6288,dc2,new_n1847,new_n2293,1,verified,0.9030915291078628,1.0,0.999755859375,sampled,ok,32,4096,0.000732421875,0.999267578125,False
external_iscas85_c6288,c6288,dc2,new_n1850,new_n2333,1,verified,0.9030915291078628,1.0,0.999755859375,sampled,ok,32,4096,0.000244140625,0.999755859375,False
external_iscas85_c6288,c6288,resyn,new_n1408,new_n1726,1,verified,0.8669709236391129,1.0,0.93408203125,sampled,ok,32,4096,0.063720703125,0.936279296875,False
external_iscas85_c6288,c6288,resyn,new_n1411,new_n1836,1,verified,0.8669709236391129,1.0,0.93408203125,sampled,ok,32,4096,0.0576171875,0.9423828125,False
external_iscas85_c6288,c6288,resyn,new_n1498,new_n1837,1,verified,0.8859040291078629,1.0,0.968505859375,sampled,ok,32,4096,0.029541015625,0.970458984375,False
external_iscas85_c6288,c6288,resyn,new_n1501,new_n1937,1,verified,0.8859040291078629,1.0,0.968505859375,sampled,ok,32,4096,0.031494140625,0.968505859375,False
external_iscas85_c6288,c6288,resyn,new_n1580,new_n1938,1,verified,0.8958405525453629,1.0,0.986572265625,sampled,ok,32,4096,0.013916015625,0.986083984375,False
external_iscas85_c6288,c6288,resyn,new_n1583,new_n2028,1,verified,0.8958405525453629,1.0,0.986572265625,sampled,ok,32,4096,0.016357421875,0.983642578125,False
external_iscas85_c6288,c6288,resyn,new_n1654,new_n2029,1,verified,0.8994660408266129,1.0,0.9931640625,sampled,ok,32,4096,0.006103515625,0.993896484375,False
external_iscas85_c6288,c6288,resyn,new_n1657,new_n2109,1,verified,0.8994660408266129,1.0,0.9931640625,sampled,ok,32,4096,0.01123046875,0.98876953125,False
external_iscas85_c6288,c6288,resyn,new_n1720,new_n2110,1,verified,0.9012116462953628,1.0,0.996337890625,sampled,ok,32,4096,0.004150390625,0.995849609375,False
external_iscas85_c6288,c6288,resyn,new_n1723,new_n2180,1,verified,0.9012116462953628,1.0,0.996337890625,sampled,ok,32,4096,0.002685546875,0.997314453125,False
external_iscas85_c6288,c6288,resyn,new_n1778,new_n2181,1,verified,0.9021515877016127,1.0,0.998046875,sampled,ok,32,4096,0.001953125,0.998046875,False
external_iscas85_c6288,c6288,resyn,new_n1781,new_n2241,1,verified,0.9021515877016127,1.0,0.998046875,sampled,ok,32,4096,0.001708984375,0.998291015625,False
external_iscas85_c6288,c6288,resyn,new_n1828,new_n2242,1,verified,0.9029572517641128,1.0,0.99951171875,sampled,ok,32,4096,0.0009765625,0.9990234375,False
external_iscas85_c6288,c6288,resyn,new_n1831,new_n2292,1,verified,0.9029572517641128,1.0,0.99951171875,sampled,ok,32,4096,0.000732421875,0.999267578125,False
external_iscas85_c6288,c6288,resyn,new_n1870,new_n2293,1,verified,0.9030915291078628,1.0,0.999755859375,sampled,ok,32,4096,0.0,1.0,False
external_iscas85_c6288,c6288,resyn,new_n1873,new_n2333,1,verified,0.9030915291078628,1.0,0.999755859375,sampled,ok,32,4096,0.00048828125,0.99951171875,False
external_iscas85_c6288,c6288,resyn2,new_n1392,new_n1726,1,verified,0.8669709236391129,1.0,0.93408203125,sampled,ok,32,4096,0.061279296875,0.938720703125,False
external_iscas85_c6288,c6288,resyn2,new_n1395,new_n1836,1,verified,0.8669709236391129,1.0,0.93408203125,sampled,ok,32,4096,0.053955078125,0.946044921875,False
external_iscas85_c6288,c6288,resyn2,new_n1481,new_n1837,1,verified,0.8859040291078629,1.0,0.968505859375,sampled,ok,32,4096,0.0283203125,0.9716796875,False
external_iscas85_c6288,c6288,resyn2,new_n1484,new_n1937,1,verified,0.8859040291078629,1.0,0.968505859375,sampled,ok,32,4096,0.0283203125,0.9716796875,False
external_iscas85_c6288,c6288,resyn2,new_n1562,new_n1938,1,verified,0.8958405525453629,1.0,0.986572265625,sampled,ok,32,4096,0.01416015625,0.98583984375,False
external_iscas85_c6288,c6288,resyn2,new_n1565,new_n2028,1,verified,0.8958405525453629,1.0,0.986572265625,sampled,ok,32,4096,0.01416015625,0.98583984375,False
external_iscas85_c6288,c6288,resyn2,new_n1635,new_n2029,1,verified,0.8994660408266129,1.0,0.9931640625,sampled,ok,32,4096,0.009033203125,0.990966796875,False
external_iscas85_c6288,c6288,resyn2,new_n1638,new_n2109,1,verified,0.8994660408266129,1.0,0.9931640625,sampled,ok,32,4096,0.007080078125,0.992919921875,False
external_iscas85_c6288,c6288,resyn2,new_n1700,new_n2110,1,verified,0.9012116462953628,1.0,0.996337890625,sampled,ok,32,4096,0.00341796875,0.99658203125,False
external_iscas85_c6288,c6288,resyn2,new_n1703,new_n2180,1,verified,0.9012116462953628,1.0,0.996337890625,sampled,ok,32,4096,0.0048828125,0.9951171875,False
external_iscas85_c6288,c6288,resyn2,new_n1757,new_n2181,1,verified,0.9021515877016127,1.0,0.998046875,sampled,ok,32,4096,0.002197265625,0.997802734375,False
external_iscas85_c6288,c6288,resyn2,new_n1760,new_n2241,1,verified,0.9021515877016127,1.0,0.998046875,sampled,ok,32,4096,0.001708984375,0.998291015625,False
external_iscas85_c6288,c6288,resyn2,new_n1806,new_n2242,1,verified,0.9029572517641128,1.0,0.99951171875,sampled,ok,32,4096,0.0,1.0,False
external_iscas85_c6288,c6288,resyn2,new_n1809,new_n2292,1,verified,0.9029572517641128,1.0,0.99951171875,sampled,ok,32,4096,0.001220703125,0.998779296875,False
external_iscas85_c6288,c6288,resyn2,new_n1847,new_n2293,1,verified,0.9030915291078628,1.0,0.999755859375,sampled,ok,32,4096,0.0,1.0,False
external_iscas85_c6288,c6288,resyn2,new_n1850,new_n2333,1,verified,0.9030915291078628,1.0,0.999755859375,sampled,ok,32,4096,0.00048828125,0.99951171875,False
external_iscas85_c6288,c6288,resyn2_like,new_n1392,new_n1726,1,verified,0.8669709236391129,1.0,0.93408203125,sampled,ok,32,4096,0.058837890625,0.941162109375,False
external_iscas85_c6288,c6288,resyn2_like,new_n1395,new_n1836,1,verified,0.8669709236391129,1.0,0.93408203125,sampled,ok,32,4096,0.06494140625,0.93505859375,False
external_iscas85_c6288,c6288,resyn2_like,new_n1481,new_n1837,1,verified,0.8859040291078629,1.0,0.968505859375,sampled,ok,32,4096,0.03271484375,0.96728515625,False
external_iscas85_c6288,c6288,resyn2_like,new_n1484,new_n1937,1,verified,0.8859040291078629,1.0,0.968505859375,sampled,ok,32,4096,0.0322265625,0.9677734375,False
external_iscas85_c6288,c6288,resyn2_like,new_n1562,new_n1938,1,verified,0.8958405525453629,1.0,0.986572265625,sampled,ok,32,4096,0.016357421875,0.983642578125,False
external_iscas85_c6288,c6288,resyn2_like,new_n1565,new_n2028,1,verified,0.8958405525453629,1.0,0.986572265625,sampled,ok,32,4096,0.015625,0.984375,False
external_iscas85_c6288,c6288,resyn2_like,new_n1635,new_n2029,1,verified,0.8994660408266129,1.0,0.9931640625,sampled,ok,32,4096,0.006103515625,0.993896484375,False
external_iscas85_c6288,c6288,resyn2_like,new_n1638,new_n2109,1,verified,0.8994660408266129,1.0,0.9931640625,sampled,ok,32,4096,0.010009765625,0.989990234375,False
external_iscas85_c6288,c6288,resyn2_like,new_n1700,new_n2110,1,verified,0.9012116462953628,1.0,0.996337890625,sampled,ok,32,4096,0.00341796875,0.99658203125,False
external_iscas85_c6288,c6288,resyn2_like,new_n1703,new_n2180,1,verified,0.9012116462953628,1.0,0.996337890625,sampled,ok,32,4096,0.00244140625,0.99755859375,False
external_iscas85_c6288,c6288,resyn2_like,new_n1757,new_n2181,1,verified,0.9021515877016127,1.0,0.998046875,sampled,ok,32,4096,0.001953125,0.998046875,False
external_iscas85_c6288,c6288,resyn2_like,new_n1760,new_n2241,1,verified,0.9021515877016127,1.0,0.998046875,sampled,ok,32,4096,0.002685546875,0.997314453125,False
external_iscas85_c6288,c6288,resyn2_like,new_n1806,new_n2242,1,verified,0.9029572517641128,1.0,0.99951171875,sampled,ok,32,4096,0.001708984375,0.998291015625,False
external_iscas85_c6288,c6288,resyn2_like,new_n1809,new_n2292,1,verified,0.9029572517641128,1.0,0.99951171875,sampled,ok,32,4096,0.0009765625,0.9990234375,False
external_iscas85_c6288,c6288,resyn2_like,new_n1847,new_n2293,1,verified,0.9030915291078628,1.0,0.999755859375,sampled,ok,32,4096,0.00048828125,0.99951171875,False
external_iscas85_c6288,c6288,resyn2_like,new_n1850,new_n2333,1,verified,0.9030915291078628,1.0,0.999755859375,sampled,ok,32,4096,0.001220703125,0.998779296875,False
external_iscas85_c6288,c6288,rewrite,new_n1573,new_n1605,1,verified,0.85450439453125,1.0,0.871826171875,sampled,ok,32,4096,0.12353515625,0.87646484375,False
external_iscas85_c6288,c6288,rewrite,new_n1574,new_n1606,1,verified,0.85450439453125,1.0,0.871826171875,sampled,ok,32,4096,0.1240234375,0.8759765625,False
external_iscas85_c6288,c6288,rewrite,new_n1575,new_n1607,1,verified,0.8557128906250001,1.0,0.8740234375,sampled,ok,32,4096,0.1318359375,0.8681640625,False
external_iscas85_c6288,c6288,rewrite,new_n1693,new_n1725,1,verified,0.85450439453125,1.0,0.871826171875,sampled,ok,32,4096,0.12060546875,0.87939453125,False
external_iscas85_c6288,c6288,rewrite,new_n1694,new_n1726,1,verified,0.8887451171875,1.0,0.93408203125,sampled,ok,32,4096,0.06640625,0.93359375,False
external_iscas85_c6288,c6288,rewrite,new_n1695,new_n1727,1,verified,0.8887451171875,1.0,0.93408203125,sampled,ok,32,4096,0.071044921875,0.928955078125,False
external_iscas85_c6288,c6288,rewrite,new_n1696,new_n1728,1,verified,0.89075927734375,1.0,0.937744140625,sampled,ok,32,4096,0.061767578125,0.938232421875,False
external_iscas85_c6288,c6288,rewrite,new_n1804,new_n1836,1,verified,0.8887451171875,1.0,0.93408203125,sampled,ok,32,4096,0.057373046875,0.942626953125,False
external_iscas85_c6288,c6288,rewrite,new_n1805,new_n1837,1,verified,0.90767822265625,1.0,0.968505859375,sampled,ok,32,4096,0.0361328125,0.9638671875,False
external_iscas85_c6288,c6288,rewrite,new_n1806,new_n1838,1,verified,0.90767822265625,1.0,0.968505859375,sampled,ok,32,4096,0.032958984375,0.967041015625,False
external_iscas85_c6288,c6288,rewrite,new_n1807,new_n1839,1,verified,0.90606689453125,1.0,0.965576171875,sampled,ok,32,4096,0.030029296875,0.969970703125,False
external_iscas85_c6288,c6288,rewrite,new_n1905,new_n1937,1,verified,0.90767822265625,1.0,0.968505859375,sampled,ok,32,4096,0.02978515625,0.97021484375,False
external_iscas85_c6288,c6288,rewrite,new_n1906,new_n1938,1,verified,0.91761474609375,1.0,0.986572265625,sampled,ok,32,4096,0.016357421875,0.983642578125,False
external_iscas85_c6288,c6288,rewrite,new_n1907,new_n1939,1,verified,0.91761474609375,1.0,0.986572265625,sampled,ok,32,4096,0.011962890625,0.988037109375,False
external_iscas85_c6288,c6288,rewrite,new_n1908,new_n1940,1,verified,0.9150634765625,1.0,0.98193359375,sampled,ok,32,4096,0.013671875,0.986328125,False
external_iscas85_c6288,c6288,rewrite,new_n1996,new_n2028,1,verified,0.91761474609375,1.0,0.986572265625,sampled,ok,32,4096,0.015869140625,0.984130859375,False
external_iscas85_c6288,c6288,rewrite,new_n1997,new_n2029,1,verified,0.921240234375,1.0,0.9931640625,sampled,ok,32,4096,0.007080078125,0.992919921875,False
external_iscas85_c6288,c6288,rewrite,new_n1998,new_n2030,1,verified,0.921240234375,1.0,0.9931640625,sampled,ok,32,4096,0.006591796875,0.993408203125,False
external_iscas85_c6288,c6288,rewrite,new_n1999,new_n2031,1,verified,0.92137451171875,1.0,0.993408203125,sampled,ok,32,4096,0.007568359375,0.992431640625,False
external_iscas85_c6288,c6288,rewrite,new_n2077,new_n2109,1,verified,0.921240234375,1.0,0.9931640625,sampled,ok,32,4096,0.006591796875,0.993408203125,False
external_iscas85_c6288,c6288,rewrite,new_n2078,new_n2110,1,verified,0.92298583984375,1.0,0.996337890625,sampled,ok,32,4096,0.00390625,0.99609375,False
external_iscas85_c6288,c6288,rewrite,new_n2079,new_n2111,1,verified,0.92298583984375,1.0,0.996337890625,sampled,ok,32,4096,0.00341796875,0.99658203125,False
external_iscas85_c6288,c6288,rewrite,new_n2080,new_n2112,1,verified,0.92325439453125,1.0,0.996826171875,sampled,ok,32,4096,0.002197265625,0.997802734375,False
external_iscas85_c6288,c6288,rewrite,new_n2148,new_n2180,1,verified,0.92298583984375,1.0,0.996337890625,sampled,ok,32,4096,0.00390625,0.99609375,False
external_iscas85_c6288,c6288,rewrite,new_n2149,new_n2181,1,verified,0.92392578125,1.0,0.998046875,sampled,ok,32,4096,0.0009765625,0.9990234375,False
external_iscas85_c6288,c6288,rewrite,new_n2150,new_n2182,1,verified,0.92392578125,1.0,0.998046875,sampled,ok,32,4096,0.001220703125,0.998779296875,False
external_iscas85_c6288,c6288,rewrite,new_n2151,new_n2183,1,verified,0.92406005859375,1.0,0.998291015625,sampled,ok,32,4096,0.002685546875,0.997314453125,False
external_iscas85_c6288,c6288,rewrite,new_n2209,new_n2241,1,verified,0.92392578125,1.0,0.998046875,sampled,ok,32,4096,0.001708984375,0.998291015625,False
external_iscas85_c6288,c6288,rewrite,new_n2210,new_n2242,1,verified,0.9247314453125,1.0,0.99951171875,sampled,ok,32,4096,0.001708984375,0.998291015625,False
external_iscas85_c6288,c6288,rewrite,new_n2211,new_n2243,1,verified,0.9247314453125,1.0,0.99951171875,sampled,ok,32,4096,0.0009765625,0.9990234375,False
external_iscas85_c6288,c6288,rewrite,new_n2212,new_n2244,1,verified,0.9241943359375,1.0,0.99853515625,sampled,ok,32,4096,0.000732421875,0.999267578125,False
external_iscas85_c6288,c6288,rewrite,new_n2260,new_n2292,1,verified,0.9247314453125,1.0,0.99951171875,sampled,ok,32,4096,0.000732421875,0.999267578125,False
external_iscas85_c6288,c6288,rewrite,new_n2261,new_n2293,1,verified,0.92486572265625,1.0,0.999755859375,sampled,ok,32,4096,0.000732421875,0.999267578125,False
external_iscas85_c6288,c6288,rewrite,new_n2262,new_n2294,1,verified,0.92486572265625,1.0,0.999755859375,sampled,ok,32,4096,0.000732421875,0.999267578125,False
external_iscas85_c6288,c6288,rewrite,new_n2263,new_n2295,1,verified,0.92486572265625,1.0,0.999755859375,sampled,ok,32,4096,0.00048828125,0.99951171875,False
external_iscas85_c6288,c6288,rewrite,new_n2301,new_n2333,1,verified,0.92486572265625,1.0,0.999755859375,sampled,ok,32,4096,0.00048828125,0.99951171875,False
external_iscas85_c6288,c6288,rewrite,new_n2304,new_n2336,1,verified,0.92486572265625,1.0,0.999755859375,sampled,ok,32,4096,0.0,1.0,False
external_iscas85_c6288,c6288,rewrite_z,new_n1408,new_n1726,1,verified,0.8669709236391129,1.0,0.93408203125,sampled,ok,32,4096,0.064453125,0.935546875,False
external_iscas85_c6288,c6288,rewrite_z,new_n1411,new_n1836,1,verified,0.8669709236391129,1.0,0.93408203125,sampled,ok,32,4096,0.062744140625,0.937255859375,False
external_iscas85_c6288,c6288,rewrite_z,new_n1498,new_n1837,1,verified,0.8859040291078629,1.0,0.968505859375,sampled,ok,32,4096,0.0302734375,0.9697265625,False
external_iscas85_c6288,c6288,rewrite_z,new_n1501,new_n1937,1,verified,0.8859040291078629,1.0,0.968505859375,sampled,ok,32,4096,0.0302734375,0.9697265625,False
external_iscas85_c6288,c6288,rewrite_z,new_n1580,new_n1938,1,verified,0.8958405525453629,1.0,0.986572265625,sampled,ok,32,4096,0.013427734375,0.986572265625,False
external_iscas85_c6288,c6288,rewrite_z,new_n1583,new_n2028,1,verified,0.8958405525453629,1.0,0.986572265625,sampled,ok,32,4096,0.017333984375,0.982666015625,False
external_iscas85_c6288,c6288,rewrite_z,new_n1654,new_n2029,1,verified,0.8994660408266129,1.0,0.9931640625,sampled,ok,32,4096,0.010986328125,0.989013671875,False
external_iscas85_c6288,c6288,rewrite_z,new_n1657,new_n2109,1,verified,0.8994660408266129,1.0,0.9931640625,sampled,ok,32,4096,0.006591796875,0.993408203125,False
external_iscas85_c6288,c6288,rewrite_z,new_n1720,new_n2110,1,verified,0.9012116462953628,1.0,0.996337890625,sampled,ok,32,4096,0.00341796875,0.99658203125,False
external_iscas85_c6288,c6288,rewrite_z,new_n1723,new_n2180,1,verified,0.9012116462953628,1.0,0.996337890625,sampled,ok,32,4096,0.004150390625,0.995849609375,False
external_iscas85_c6288,c6288,rewrite_z,new_n1778,new_n2181,1,verified,0.9021515877016127,1.0,0.998046875,sampled,ok,32,4096,0.001708984375,0.998291015625,False
external_iscas85_c6288,c6288,rewrite_z,new_n1781,new_n2241,1,verified,0.9021515877016127,1.0,0.998046875,sampled,ok,32,4096,0.002197265625,0.997802734375,False
external_iscas85_c6288,c6288,rewrite_z,new_n1828,new_n2242,1,verified,0.9029572517641128,1.0,0.99951171875,sampled,ok,32,4096,0.000732421875,0.999267578125,False
external_iscas85_c6288,c6288,rewrite_z,new_n1831,new_n2292,1,verified,0.9029572517641128,1.0,0.99951171875,sampled,ok,32,4096,0.002685546875,0.997314453125,False
external_iscas85_c6288,c6288,rewrite_z,new_n1870,new_n2293,1,verified,0.9030915291078628,1.0,0.999755859375,sampled,ok,32,4096,0.0,1.0,False
external_iscas85_c6288,c6288,rewrite_z,new_n1873,new_n2333,1,verified,0.9030915291078628,1.0,0.999755859375,sampled,ok,32,4096,0.00048828125,0.99951171875,False
external_iscas85_c1908,c1908,refactor_z,new_n273,new_n277,1,rejected,0.99986572265625,1.0,0.999755859375,sampled,ok,32,4096,0.00146484375,0.99853515625,False
external_iscas85_c1908,c1908,refactor_z,new_n276,new_n274,1,rejected,0.99986572265625,1.0,0.999755859375,sampled,ok,32,4096,0.001708984375,0.998291015625,False
external_iscas85_c1908,c1908,balance,new_n283,new_n283,1,rejected,0.9997314453125,1.0,0.99951171875,sampled,ok,32,4096,0.000732421875,0.999267578125,False
external_iscas85_c1908,c1908,balance,new_n296,new_n291,1,rejected,0.9997314453125,1.0,0.99951171875,sampled,ok,32,4096,0.001220703125,0.998779296875,False
external_iscas85_c1908,c1908,dc2,new_n284,new_n301,1,rejected,0.9997314453125,1.0,0.99951171875,sampled,ok,32,4096,0.000244140625,0.999755859375,False
external_iscas85_c1908,c1908,dc2,new_n293,new_n292,1,rejected,0.9997314453125,1.0,0.99951171875,sampled,ok,32,4096,0.0009765625,0.9990234375,False
external_iscas85_c1908,c1908,refactor_z,new_n291,new_n301,1,rejected,0.9997314453125,1.0,0.99951171875,sampled,ok,32,4096,0.0009765625,0.9990234375,False
external_iscas85_c1908,c1908,refactor_z,new_n300,new_n292,1,rejected,0.9997314453125,1.0,0.99951171875,sampled,ok,32,4096,0.0009765625,0.9990234375,False
external_iscas85_c1908,c1908,resyn,new_n278,new_n283,1,rejected,0.9997314453125,1.0,0.99951171875,sampled,ok,32,4096,0.000244140625,0.999755859375,False
external_iscas85_c1908,c1908,resyn,new_n300,new_n317,1,rejected,0.9997314453125,1.0,0.99951171875,sampled,ok,31,4096,0.00048828125,0.99951171875,False
external_iscas85_c1908,c1908,rewrite_z,new_n280,new_n283,1,rejected,0.9997314453125,1.0,0.99951171875,sampled,ok,32,4096,0.001953125,0.998046875,False
external_iscas85_c1908,c1908,rewrite_z,new_n293,new_n291,1,rejected,0.9997314453125,1.0,0.99951171875,sampled,ok,32,4096,0.00048828125,0.99951171875,False
external_iscas85_c1908,c1908,rewrite_z,new_n308,new_n317,1,rejected,0.9997314453125,1.0,0.99951171875,sampled,ok,31,4096,0.000244140625,0.999755859375,False
external_iscas85_c1355,c1355,refactor,new_n483,new_n523,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,41,4096,0.001708984375,0.998291015625,False
external_iscas85_c1355,c1355,refactor_z,new_n457,new_n523,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,41,4096,0.001708984375,0.998291015625,False
external_iscas85_c1908,c1908,balance,new_n270,new_n270,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.000732421875,0.999267578125,False
external_iscas85_c1908,c1908,balance,new_n276,new_n270,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.001708984375,0.998291015625,False
external_iscas85_c1908,c1908,balance,new_n290,new_n291,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.00146484375,0.99853515625,False
external_iscas85_c1908,c1908,balance,new_n299,new_n291,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.000732421875,0.999267578125,False
external_iscas85_c1908,c1908,compress2rs,new_n284,new_n291,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.00146484375,0.99853515625,False
external_iscas85_c1908,c1908,compress2rs,new_n293,new_n291,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.000244140625,0.999755859375,False
external_iscas85_c1908,c1908,dc2,new_n273,new_n270,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.00048828125,0.99951171875,False
external_iscas85_c1908,c1908,dc2,new_n287,new_n292,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.001708984375,0.998291015625,False
external_iscas85_c1908,c1908,dc2,new_n290,new_n292,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.00048828125,0.99951171875,False
external_iscas85_c1908,c1908,refactor_z,new_n283,new_n301,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.002197265625,0.997802734375,False
external_iscas85_c1908,c1908,refactor_z,new_n294,new_n292,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.000244140625,0.999755859375,False
external_iscas85_c1908,c1908,refactor_z,new_n297,new_n292,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.000732421875,0.999267578125,False
external_iscas85_c1908,c1908,resyn,new_n265,new_n270,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.001220703125,0.998779296875,False
external_iscas85_c1908,c1908,resyn,new_n271,new_n270,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.00048828125,0.99951171875,False
external_iscas85_c1908,c1908,rewrite_z,new_n267,new_n270,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.001220703125,0.998779296875,False
external_iscas85_c1908,c1908,rewrite_z,new_n273,new_n270,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.00048828125,0.99951171875,False
external_iscas85_c1908,c1908,rewrite_z,new_n287,new_n291,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.00048828125,0.99951171875,False
external_iscas85_c1908,c1908,rewrite_z,new_n296,new_n291,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,32,4096,0.000244140625,0.999755859375,False
external_iscas85_c499,c499,balance,new_n428,new_n429,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,41,4096,0.00244140625,0.99755859375,False
external_iscas85_c499,c499,rewrite,new_n426,new_n429,1,rejected,0.99959716796875,1.0,0.999267578125,sampled,ok,41,4096,0.001708984375,0.998291015625,False
external_iscas85_c1355,c1355,balance,new_n543,new_n546,1,rejected,0.999462890625,1.0,0.9990234375,sampled,ok,41,4096,0.0009765625,0.9990234375,False
external_iscas85_c1355,c1355,refactor,new_n373,new_n411,1,rejected,0.999462890625,1.0,0.9990234375,sampled,ok,41,4096,0.00146484375,0.99853515625,False
external_iscas85_c1355,c1355,refactor_z,new_n368,new_n411,1,rejected,0.999462890625,1.0,0.9990234375,sampled,ok,41,4096,0.002197265625,0.997802734375,False
external_iscas85_c1908,c1908,compress2rs,new_n290,new_n291,1,rejected,0.999462890625,1.0,0.9990234375,sampled,ok,32,4096,0.0009765625,0.9990234375,False
external_iscas85_c1908,c1908,dc2,new_n267,new_n270,1,rejected,0.999462890625,1.0,0.9990234375,sampled,ok,32,4096,0.00048828125,0.99951171875,False
external_iscas85_c1908,c1908,refactor_z,new_n270,new_n280,1,rejected,0.999462890625,1.0,0.9990234375,sampled,ok,32,4096,0.00146484375,0.99853515625,False
external_iscas85_c1908,c1908,refactor_z,new_n279,new_n271,1,rejected,0.999462890625,1.0,0.9990234375,sampled,ok,32,4096,0.0009765625,0.9990234375,False
external_iscas85_c499,c499,balance,new_n337,new_n335,1,rejected,0.999462890625,1.0,0.9990234375,sampled,ok,41,4096,0.001220703125,0.998779296875,False
external_iscas85_c499,c499,rewrite,new_n335,new_n335,1,rejected,0.999462890625,1.0,0.9990234375,sampled,ok,41,4096,0.002197265625,0.997802734375,False
external_iscas85_c1355,c1355,balance,new_n394,new_n393,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.00146484375,0.99853515625,False
external_iscas85_c1355,c1355,balance,new_n412,new_n411,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.001953125,0.998046875,False
external_iscas85_c1355,c1355,balance,new_n435,new_n435,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.00146484375,0.99853515625,False
external_iscas85_c1355,c1355,refactor,new_n383,new_n421,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.00244140625,0.99755859375,False
external_iscas85_c1355,c1355,refactor,new_n420,new_n458,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.001708984375,0.998291015625,False
external_iscas85_c1355,c1355,refactor,new_n435,new_n473,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.003173828125,0.996826171875,False
external_iscas85_c1355,c1355,refactor,new_n461,new_n501,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.001953125,0.998046875,False
external_iscas85_c1355,c1355,refactor_z,new_n376,new_n421,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.00146484375,0.99853515625,False
external_iscas85_c1355,c1355,refactor_z,new_n405,new_n458,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.0029296875,0.9970703125,False
external_iscas85_c1355,c1355,refactor_z,new_n417,new_n473,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.001708984375,0.998291015625,False
external_iscas85_c499,c499,balance,new_n345,new_n343,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.001220703125,0.998779296875,False
external_iscas85_c499,c499,balance,new_n375,new_n374,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.00244140625,0.99755859375,False
external_iscas85_c499,c499,balance,new_n387,new_n386,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.001953125,0.998046875,False
external_iscas85_c499,c499,balance,new_n410,new_n411,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.0009765625,0.9990234375,False
external_iscas85_c499,c499,rewrite,new_n343,new_n343,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.001708984375,0.998291015625,False
external_iscas85_c499,c499,rewrite,new_n374,new_n374,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.00244140625,0.99755859375,False
external_iscas85_c499,c499,rewrite,new_n386,new_n386,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.0009765625,0.9990234375,False
external_iscas85_c499,c499,rewrite,new_n408,new_n411,1,rejected,0.99932861328125,1.0,0.998779296875,sampled,ok,41,4096,0.00146484375,0.99853515625,False
external_iscas85_c1355,c1355,balance,new_n489,new_n491,1,rejected,0.9991943359375,1.0,0.99853515625,sampled,ok,41,4096,0.002197265625,0.997802734375,False
