benchmark,circuit,optimization,optimized_node,original_candidate,rank,sat_status,combined_score,support_overlap,simulation_similarity,distance_mode,skip_reason,union_support_size,pattern_count,distance,similarity,is_formal_distance
external_iscas85_c5315,c5315,refactor_z,new_n1555,new_n1754,1,rejected,0.96669921875,1.0,0.939453125,exact,ok,7,128,0.0625,0.9375,True
external_iscas85_c7552,c7552,resyn,new_n1689,new_n1883,1,rejected,0.96669921875,1.0,0.939453125,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c7552,c7552,resyn2,new_n1612,new_n1883,1,rejected,0.96669921875,1.0,0.939453125,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c7552,c7552,resyn2_like,new_n1612,new_n1883,1,rejected,0.96669921875,1.0,0.939453125,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,rewrite,new_n1233,new_n1215,1,rejected,0.9664306640625,1.0,0.93896484375,exact,ok,8,256,0.0625,0.9375,True
external_iscas85_c6288,c6288,resyn,new_n587,new_n676,1,rejected,0.966162109375,1.0,0.9384765625,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,resyn,new_n785,new_n916,1,rejected,0.966162109375,1.0,0.9384765625,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,rewrite_z,new_n587,new_n676,1,rejected,0.966162109375,1.0,0.9384765625,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,rewrite_z,new_n785,new_n916,1,rejected,0.966162109375,1.0,0.9384765625,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c7552,c7552,resub,new_n1752,new_n353,1,rejected,0.966162109375,1.0,0.9384765625,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c7552,c7552,rewrite,new_n1448,new_n1664,1,rejected,0.96602783203125,1.0,0.938232421875,exact,ok,8,256,0.0625,0.9375,True
external_iscas85_c3540,c3540,rewrite_z,new_n535,new_n617,1,rejected,0.9659993489583332,0.9166666666666666,0.9912109375,exact,ok,12,4096,0.0078125,0.9921875,True
external_iscas85_c7552,c7552,refactor,new_n1900,new_n1796,1,rejected,0.965625,1.0,0.9375,exact,ok,11,2048,0.0625,0.9375,True
external_iscas85_c7552,c7552,refactor_z,new_n1874,new_n1796,1,rejected,0.965625,1.0,0.9375,exact,ok,11,2048,0.0625,0.9375,True
external_iscas85_c7552,c7552,resub,new_n1956,new_n1796,1,rejected,0.965625,1.0,0.9375,exact,ok,11,2048,0.0625,0.9375,True
external_iscas85_c7552,c7552,rewrite,new_n1754,new_n2104,1,rejected,0.965625,1.0,0.9375,exact,ok,11,2048,0.0625,0.9375,True
external_iscas85_c7552,c7552,rewrite_z,new_n1566,new_n2104,1,rejected,0.965625,1.0,0.9375,exact,ok,11,2048,0.0625,0.9375,True
external_iscas85_c6288,c6288,resyn,new_n232,new_n251,1,rejected,0.96549072265625,1.0,0.937255859375,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,resyn,new_n421,new_n476,1,rejected,0.96549072265625,1.0,0.937255859375,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,rewrite_z,new_n232,new_n251,1,rejected,0.96549072265625,1.0,0.937255859375,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,rewrite_z,new_n421,new_n476,1,rejected,0.96549072265625,1.0,0.937255859375,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c7552,c7552,compress2rs,new_n1569,new_n1834,1,rejected,0.96549072265625,1.0,0.937255859375,exact,ok,11,2048,0.0703125,0.9296875,True
external_iscas85_c7552,c7552,resyn2,new_n1540,new_n1834,1,rejected,0.96549072265625,1.0,0.937255859375,exact,ok,11,2048,0.0703125,0.9296875,True
external_iscas85_c7552,c7552,resyn2_like,new_n1540,new_n1834,1,rejected,0.96549072265625,1.0,0.937255859375,exact,ok,11,2048,0.0703125,0.9296875,True
external_iscas85_c3540,c3540,rewrite_z,new_n629,new_n703,1,rejected,0.9654622395833332,0.9166666666666666,0.990234375,exact,ok,12,4096,0.0078125,0.9921875,True
external_iscas85_c3540,c3540,rewrite_z,new_n771,new_n846,1,rejected,0.9653279622395832,0.9166666666666666,0.989990234375,exact,ok,12,4096,0.01171875,0.98828125,True
external_iscas85_c6288,c6288,resyn,new_n185,new_n196,1,rejected,0.965087890625,1.0,0.9365234375,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,rewrite_z,new_n185,new_n196,1,rejected,0.965087890625,1.0,0.9365234375,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c3540,c3540,rewrite_z,new_n920,new_n1033,1,rejected,0.9649251302083334,0.9166666666666666,0.9892578125,exact,ok,12,4096,0.01171875,0.98828125,True
external_iscas85_c880,c880,balance,new_n257,new_n174,1,rejected,0.96486572265625,0.9,0.999755859375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,balance,new_n375,new_n174,1,rejected,0.96486572265625,0.9,0.999755859375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,compress2rs,new_n269,new_n174,1,rejected,0.96486572265625,0.9,0.999755859375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,compress2rs,new_n378,new_n174,1,rejected,0.96486572265625,0.9,0.999755859375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,dc2,new_n261,new_n174,1,rejected,0.96486572265625,0.9,0.999755859375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,refactor_z,new_n174,new_n258,1,rejected,0.96486572265625,0.9,0.999755859375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn,new_n265,new_n174,1,rejected,0.96486572265625,0.9,0.999755859375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn,new_n379,new_n174,1,rejected,0.96486572265625,0.9,0.999755859375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2,new_n268,new_n174,1,rejected,0.96486572265625,0.9,0.999755859375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2,new_n380,new_n174,1,rejected,0.96486572265625,0.9,0.999755859375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2_like,new_n268,new_n174,1,rejected,0.96486572265625,0.9,0.999755859375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2_like,new_n380,new_n174,1,rejected,0.96486572265625,0.9,0.999755859375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,rewrite_z,new_n197,new_n258,1,rejected,0.96486572265625,0.9,0.999755859375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c3540,c3540,rewrite_z,new_n871,new_n976,1,rejected,0.9647908528645832,0.9166666666666666,0.989013671875,exact,ok,12,4096,0.01171875,0.98828125,True
external_iscas85_c880,c880,balance,new_n360,new_n174,1,rejected,0.9647314453125,0.9,0.99951171875,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,balance,new_n395,new_n174,1,rejected,0.9647314453125,0.9,0.99951171875,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,compress2rs,new_n359,new_n174,1,rejected,0.9647314453125,0.9,0.99951171875,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,compress2rs,new_n394,new_n174,1,rejected,0.9647314453125,0.9,0.99951171875,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn,new_n362,new_n174,1,rejected,0.9647314453125,0.9,0.99951171875,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn,new_n396,new_n174,1,rejected,0.9647314453125,0.9,0.99951171875,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2,new_n361,new_n174,1,rejected,0.9647314453125,0.9,0.99951171875,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2,new_n397,new_n174,1,rejected,0.9647314453125,0.9,0.99951171875,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2_like,new_n361,new_n174,1,rejected,0.9647314453125,0.9,0.99951171875,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2_like,new_n397,new_n174,1,rejected,0.9647314453125,0.9,0.99951171875,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c3540,c3540,compress2rs,new_n667,new_n780,1,rejected,0.96468505859375,1.0,0.935791015625,exact,ok,8,256,0.0625,0.9375,True
external_iscas85_c3540,c3540,resyn2,new_n712,new_n780,1,rejected,0.96468505859375,1.0,0.935791015625,exact,ok,8,256,0.0625,0.9375,True
external_iscas85_c3540,c3540,resyn2_like,new_n712,new_n780,1,rejected,0.96468505859375,1.0,0.935791015625,exact,ok,8,256,0.0625,0.9375,True
external_iscas85_c880,c880,balance,new_n278,new_n174,1,rejected,0.96459716796875,0.9,0.999267578125,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,balance,new_n345,new_n174,1,rejected,0.96459716796875,0.9,0.999267578125,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,compress2rs,new_n284,new_n174,1,rejected,0.96459716796875,0.9,0.999267578125,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,compress2rs,new_n346,new_n174,1,rejected,0.96459716796875,0.9,0.999267578125,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,dc2,new_n278,new_n174,1,rejected,0.96459716796875,0.9,0.999267578125,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,dc2,new_n335,new_n174,1,rejected,0.96459716796875,0.9,0.999267578125,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn,new_n282,new_n174,1,rejected,0.96459716796875,0.9,0.999267578125,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn,new_n347,new_n174,1,rejected,0.96459716796875,0.9,0.999267578125,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2,new_n279,new_n174,1,rejected,0.96459716796875,0.9,0.999267578125,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2,new_n346,new_n174,1,rejected,0.96459716796875,0.9,0.999267578125,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2_like,new_n279,new_n174,1,rejected,0.96459716796875,0.9,0.999267578125,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2_like,new_n346,new_n174,1,rejected,0.96459716796875,0.9,0.999267578125,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,balance,new_n175,new_n174,1,rejected,0.964462890625,0.9,0.9990234375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,balance,new_n221,new_n174,1,rejected,0.964462890625,0.9,0.9990234375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,compress2rs,new_n209,new_n174,1,rejected,0.964462890625,0.9,0.9990234375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,compress2rs,new_n250,new_n174,1,rejected,0.964462890625,0.9,0.9990234375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,dc2,new_n201,new_n174,1,rejected,0.964462890625,0.9,0.9990234375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,dc2,new_n248,new_n174,1,rejected,0.964462890625,0.9,0.9990234375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn,new_n207,new_n174,1,rejected,0.964462890625,0.9,0.9990234375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn,new_n249,new_n174,1,rejected,0.964462890625,0.9,0.9990234375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2,new_n209,new_n174,1,rejected,0.964462890625,0.9,0.9990234375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2,new_n248,new_n174,1,rejected,0.964462890625,0.9,0.9990234375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2_like,new_n209,new_n174,1,rejected,0.964462890625,0.9,0.9990234375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c880,c880,resyn2_like,new_n248,new_n174,1,rejected,0.964462890625,0.9,0.9990234375,exact,ok,10,1024,0.0009765625,0.9990234375,True
external_iscas85_c6288,c6288,refactor_z,new_n1324,new_n1199,1,rejected,0.9642822265625,1.0,0.93505859375,exact,ok,5,32,0.0625,0.9375,True
external_iscas85_c6288,c6288,resub,new_n1337,new_n1199,1,rejected,0.9642822265625,1.0,0.93505859375,exact,ok,5,32,0.0625,0.9375,True
external_iscas85_c6288,c6288,rewrite,new_n1309,new_n1199,1,rejected,0.9642822265625,1.0,0.93505859375,exact,ok,5,32,0.0625,0.9375,True
external_iscas85_c6288,c6288,compress2rs,new_n882,new_n1051,1,rejected,0.96414794921875,1.0,0.934814453125,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,resyn,new_n896,new_n1051,1,rejected,0.96414794921875,1.0,0.934814453125,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,resyn2,new_n882,new_n1051,1,rejected,0.96414794921875,1.0,0.934814453125,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,resyn2_like,new_n882,new_n1051,1,rejected,0.96414794921875,1.0,0.934814453125,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,rewrite_z,new_n896,new_n1051,1,rejected,0.96414794921875,1.0,0.934814453125,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,resyn,new_n146,new_n151,1,rejected,0.9637451171875,1.0,0.93408203125,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,rewrite_z,new_n146,new_n151,1,rejected,0.9637451171875,1.0,0.93408203125,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c7552,c7552,compress2rs,new_n1568,new_n1835,1,rejected,0.96361083984375,1.0,0.933837890625,exact,ok,11,2048,0.0703125,0.9296875,True
external_iscas85_c7552,c7552,resyn2,new_n1539,new_n1835,1,rejected,0.96361083984375,1.0,0.933837890625,exact,ok,11,2048,0.0703125,0.9296875,True
external_iscas85_c7552,c7552,resyn2_like,new_n1539,new_n1835,1,rejected,0.96361083984375,1.0,0.933837890625,exact,ok,11,2048,0.0703125,0.9296875,True
external_iscas85_c5315,c5315,dc2,new_n681,new_n860,1,rejected,0.96334228515625,1.0,0.933349609375,exact,ok,11,2048,0.0625,0.9375,True
external_iscas85_c5315,c5315,resyn2,new_n723,new_n1705,1,rejected,0.96334228515625,1.0,0.933349609375,exact,ok,11,2048,0.0625,0.9375,True
external_iscas85_c5315,c5315,resyn2_like,new_n723,new_n1705,1,rejected,0.96334228515625,1.0,0.933349609375,exact,ok,11,2048,0.0625,0.9375,True
external_iscas85_c6288,c6288,resyn,new_n500,new_n571,1,rejected,0.9632080078125,1.0,0.93310546875,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,rewrite_z,new_n500,new_n571,1,rejected,0.9632080078125,1.0,0.93310546875,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c7552,c7552,resub,new_n1277,new_n1376,1,rejected,0.9632080078125,1.0,0.93310546875,exact,ok,8,256,0.078125,0.921875,True
external_iscas85_c7552,c7552,resub,new_n1561,new_n1663,1,rejected,0.9632080078125,1.0,0.93310546875,exact,ok,8,256,0.078125,0.921875,True
external_iscas85_c6288,c6288,refactor_z,new_n1326,new_n1339,1,rejected,0.96307373046875,1.0,0.932861328125,exact,ok,5,32,0.0625,0.9375,True
external_iscas85_c6288,c6288,resub,new_n1339,new_n1339,1,rejected,0.96307373046875,1.0,0.932861328125,exact,ok,5,32,0.0625,0.9375,True
external_iscas85_c6288,c6288,rewrite,new_n1311,new_n1339,1,rejected,0.96307373046875,1.0,0.932861328125,exact,ok,5,32,0.0625,0.9375,True
external_iscas85_c6288,c6288,resyn,new_n287,new_n316,1,rejected,0.9626708984375,1.0,0.93212890625,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,resyn,new_n350,new_n391,1,rejected,0.9626708984375,1.0,0.93212890625,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,rewrite_z,new_n287,new_n316,1,rejected,0.9626708984375,1.0,0.93212890625,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c6288,c6288,rewrite_z,new_n350,new_n391,1,rejected,0.9626708984375,1.0,0.93212890625,exact,ok,4,16,0.0625,0.9375,True
external_iscas85_c7552,c7552,resub,new_n1272,new_n1379,1,rejected,0.96173095703125,1.0,0.930419921875,exact,ok,8,256,0.078125,0.921875,True
external_iscas85_c7552,c7552,resyn,new_n1082,new_n1233,1,rejected,0.9615966796875,1.0,0.93017578125,exact,ok,8,256,0.0625,0.9375,True
external_iscas85_c7552,c7552,resyn2,new_n1006,new_n1233,1,rejected,0.9615966796875,1.0,0.93017578125,exact,ok,8,256,0.0625,0.9375,True
external_iscas85_c7552,c7552,resyn2_like,new_n1006,new_n1233,1,rejected,0.9615966796875,1.0,0.93017578125,exact,ok,8,256,0.0625,0.9375,True
external_iscas85_c7552,c7552,resub,new_n1556,new_n1666,1,rejected,0.96119384765625,1.0,0.929443359375,exact,ok,8,256,0.078125,0.921875,True
external_iscas85_c880,c880,balance,new_n174,new_n173,1,rejected,0.9603054470486112,0.8888888888888888,0.99853515625,exact,ok,9,512,0.001953125,0.998046875,True
external_iscas85_c880,c880,compress2rs,new_n208,new_n173,1,rejected,0.9603054470486112,0.8888888888888888,0.99853515625,exact,ok,9,512,0.001953125,0.998046875,True
external_iscas85_c880,c880,dc2,new_n200,new_n173,1,rejected,0.9603054470486112,0.8888888888888888,0.99853515625,exact,ok,9,512,0.001953125,0.998046875,True
external_iscas85_c880,c880,resyn,new_n206,new_n173,1,rejected,0.9603054470486112,0.8888888888888888,0.99853515625,exact,ok,9,512,0.001953125,0.998046875,True
external_iscas85_c880,c880,resyn2,new_n208,new_n173,1,rejected,0.9603054470486112,0.8888888888888888,0.99853515625,exact,ok,9,512,0.001953125,0.998046875,True
external_iscas85_c880,c880,resyn2_like,new_n208,new_n173,1,rejected,0.9603054470486112,0.8888888888888888,0.99853515625,exact,ok,9,512,0.001953125,0.998046875,True
external_iscas85_c7552,c7552,compress2rs,new_n1589,new_n1852,1,rejected,0.959716796875,1.0,0.9267578125,exact,ok,9,512,0.08203125,0.91796875,True
external_iscas85_c7552,c7552,compress2rs,new_n1588,new_n1847,1,rejected,0.9594482421875,1.0,0.92626953125,exact,ok,9,512,0.08203125,0.91796875,True
external_iscas85_c5315,c5315,rewrite,new_n933,new_n766,1,rejected,0.95931396484375,1.0,0.926025390625,exact,ok,12,4096,0.0625,0.9375,True
external_iscas85_c7552,c7552,dc2,new_n1484,new_n1829,1,rejected,0.95931396484375,1.0,0.926025390625,exact,ok,7,128,0.0859375,0.9140625,True
external_iscas85_c7552,c7552,refactor,new_n1913,new_n2086,1,rejected,0.95797119140625,1.0,0.923583984375,exact,ok,11,2048,0.0859375,0.9140625,True
external_iscas85_c7552,c7552,refactor_z,new_n1887,new_n2086,1,rejected,0.95797119140625,1.0,0.923583984375,exact,ok,11,2048,0.0859375,0.9140625,True
external_iscas85_c7552,c7552,resub,new_n1968,new_n2086,1,rejected,0.95797119140625,1.0,0.923583984375,exact,ok,11,2048,0.0859375,0.9140625,True
external_iscas85_c3540,c3540,rewrite_z,new_n533,new_n615,1,rejected,0.9577490234375,0.9,0.98681640625,exact,ok,10,1024,0.013671875,0.986328125,True
external_iscas85_c6288,c6288,refactor_z,new_n1465,new_n1479,1,rejected,0.95716552734375,1.0,0.922119140625,exact,ok,6,64,0.078125,0.921875,True
external_iscas85_c6288,c6288,refactor_z,new_n1467,new_n1480,1,rejected,0.95716552734375,1.0,0.922119140625,exact,ok,6,64,0.078125,0.921875,True
external_iscas85_c6288,c6288,resub,new_n1478,new_n1479,1,rejected,0.95716552734375,1.0,0.922119140625,exact,ok,6,64,0.078125,0.921875,True
external_iscas85_c6288,c6288,resub,new_n1480,new_n1480,1,rejected,0.95716552734375,1.0,0.922119140625,exact,ok,6,64,0.078125,0.921875,True
external_iscas85_c6288,c6288,rewrite,new_n1449,new_n1479,1,rejected,0.95716552734375,1.0,0.922119140625,exact,ok,6,64,0.078125,0.921875,True
external_iscas85_c6288,c6288,rewrite,new_n1451,new_n1480,1,rejected,0.95716552734375,1.0,0.922119140625,exact,ok,6,64,0.078125,0.921875,True
external_iscas85_c6288,c6288,refactor_z,new_n1596,new_n1610,1,rejected,0.95662841796875,1.0,0.921142578125,exact,ok,7,128,0.078125,0.921875,True
external_iscas85_c6288,c6288,refactor_z,new_n1598,new_n1611,1,rejected,0.95662841796875,1.0,0.921142578125,exact,ok,7,128,0.078125,0.921875,True
external_iscas85_c6288,c6288,resub,new_n1609,new_n1610,1,rejected,0.95662841796875,1.0,0.921142578125,exact,ok,7,128,0.078125,0.921875,True
external_iscas85_c6288,c6288,resub,new_n1611,new_n1611,1,rejected,0.95662841796875,1.0,0.921142578125,exact,ok,7,128,0.078125,0.921875,True
external_iscas85_c6288,c6288,rewrite,new_n1580,new_n1610,1,rejected,0.95662841796875,1.0,0.921142578125,exact,ok,7,128,0.078125,0.921875,True
external_iscas85_c6288,c6288,rewrite,new_n1582,new_n1611,1,rejected,0.95662841796875,1.0,0.921142578125,exact,ok,7,128,0.078125,0.921875,True
external_iscas85_c7552,c7552,rewrite,new_n1652,new_n2050,1,rejected,0.9556884765625,1.0,0.91943359375,exact,ok,9,512,0.08203125,0.91796875,True
external_iscas85_c6288,c6288,refactor_z,new_n1717,new_n1617,1,rejected,0.955419921875,1.0,0.9189453125,exact,ok,8,256,0.08203125,0.91796875,True
external_iscas85_c6288,c6288,resub,new_n1730,new_n1617,1,rejected,0.955419921875,1.0,0.9189453125,exact,ok,8,256,0.08203125,0.91796875,True
external_iscas85_c6288,c6288,rewrite,new_n1701,new_n1617,1,rejected,0.955419921875,1.0,0.9189453125,exact,ok,8,256,0.08203125,0.91796875,True
external_iscas85_c7552,c7552,compress2rs,new_n533,new_n426,1,rejected,0.95421142578125,1.0,0.916748046875,exact,ok,5,32,0.09375,0.90625,True
external_iscas85_c7552,c7552,dc2,new_n413,new_n426,1,rejected,0.95421142578125,1.0,0.916748046875,exact,ok,5,32,0.09375,0.90625,True
external_iscas85_c7552,c7552,refactor,new_n407,new_n426,1,rejected,0.95421142578125,1.0,0.916748046875,exact,ok,5,32,0.09375,0.90625,True
external_iscas85_c7552,c7552,refactor_z,new_n424,new_n426,1,rejected,0.95421142578125,1.0,0.916748046875,exact,ok,5,32,0.09375,0.90625,True
external_iscas85_c7552,c7552,refactor_z,new_n1245,new_n1397,1,rejected,0.95421142578125,1.0,0.916748046875,exact,ok,6,64,0.09375,0.90625,True
external_iscas85_c7552,c7552,resyn2,new_n377,new_n426,1,rejected,0.95421142578125,1.0,0.916748046875,exact,ok,5,32,0.09375,0.90625,True
external_iscas85_c7552,c7552,resyn2_like,new_n377,new_n426,1,rejected,0.95421142578125,1.0,0.916748046875,exact,ok,5,32,0.09375,0.90625,True
external_iscas85_c7552,c7552,refactor,new_n1647,new_n675,1,rejected,0.95394287109375,1.0,0.916259765625,exact,ok,11,2048,0.09375,0.90625,True
external_iscas85_c7552,c7552,resub,new_n1705,new_n675,1,rejected,0.95394287109375,1.0,0.916259765625,exact,ok,11,2048,0.09375,0.90625,True
external_iscas85_c7552,c7552,compress2rs,new_n1635,new_n2078,1,rejected,0.95367431640625,1.0,0.915771484375,exact,ok,9,512,0.0859375,0.9140625,True
external_iscas85_c7552,c7552,refactor,new_n1875,new_n2078,1,rejected,0.95367431640625,1.0,0.915771484375,exact,ok,9,512,0.0859375,0.9140625,True
external_iscas85_c7552,c7552,refactor_z,new_n1850,new_n2078,1,rejected,0.95367431640625,1.0,0.915771484375,exact,ok,9,512,0.0859375,0.9140625,True
external_iscas85_c7552,c7552,resub,new_n1934,new_n2078,1,rejected,0.95367431640625,1.0,0.915771484375,exact,ok,9,512,0.0859375,0.9140625,True
external_iscas85_c7552,c7552,resyn2,new_n1647,new_n2078,1,rejected,0.95367431640625,1.0,0.915771484375,exact,ok,9,512,0.0859375,0.9140625,True
external_iscas85_c7552,c7552,resyn2_like,new_n1647,new_n2078,1,rejected,0.95367431640625,1.0,0.915771484375,exact,ok,9,512,0.0859375,0.9140625,True
external_iscas85_c7552,c7552,compress2rs,new_n681,new_n753,1,rejected,0.95340576171875,1.0,0.915283203125,exact,ok,6,64,0.09375,0.90625,True
external_iscas85_c7552,c7552,dc2,new_n637,new_n753,1,rejected,0.95340576171875,1.0,0.915283203125,exact,ok,6,64,0.09375,0.90625,True
external_iscas85_c7552,c7552,refactor,new_n668,new_n753,1,rejected,0.95340576171875,1.0,0.915283203125,exact,ok,6,64,0.09375,0.90625,True
external_iscas85_c7552,c7552,refactor_z,new_n665,new_n753,1,rejected,0.95340576171875,1.0,0.915283203125,exact,ok,6,64,0.09375,0.90625,True
external_iscas85_c7552,c7552,dc2,new_n1304,new_n1684,1,rejected,0.953271484375,1.0,0.9150390625,exact,ok,6,64,0.09375,0.90625,True
external_iscas85_c7552,c7552,dc2,new_n1589,new_n654,1,rejected,0.953271484375,1.0,0.9150390625,exact,ok,11,2048,0.09375,0.90625,True
external_iscas85_c7552,c7552,refactor_z,new_n1507,new_n1684,1,rejected,0.953271484375,1.0,0.9150390625,exact,ok,6,64,0.09375,0.90625,True
external_iscas85_c7552,c7552,resyn2,new_n1538,new_n1847,1,rejected,0.953271484375,1.0,0.9150390625,exact,ok,9,512,0.09375,0.90625,True
external_iscas85_c7552,c7552,resyn2_like,new_n1538,new_n1847,1,rejected,0.953271484375,1.0,0.9150390625,exact,ok,9,512,0.09375,0.90625,True
external_iscas85_c7552,c7552,resyn,new_n1751,new_n1941,1,rejected,0.95313720703125,1.0,0.914794921875,exact,ok,10,1024,0.09375,0.90625,True
external_iscas85_c6288,c6288,refactor_z,new_n2101,new_n2115,1,rejected,0.9530029296875,1.0,0.91455078125,exact,ok,12,4096,0.083251953125,0.916748046875,True
external_iscas85_c6288,c6288,refactor_z,new_n2103,new_n2116,1,rejected,0.9530029296875,1.0,0.91455078125,exact,ok,12,4096,0.083251953125,0.916748046875,True
external_iscas85_c6288,c6288,resub,new_n2114,new_n2115,1,rejected,0.9530029296875,1.0,0.91455078125,exact,ok,12,4096,0.083251953125,0.916748046875,True
external_iscas85_c6288,c6288,resub,new_n2116,new_n2116,1,rejected,0.9530029296875,1.0,0.91455078125,exact,ok,12,4096,0.083251953125,0.916748046875,True
external_iscas85_c6288,c6288,rewrite,new_n2085,new_n2115,1,rejected,0.9530029296875,1.0,0.91455078125,exact,ok,12,4096,0.083251953125,0.916748046875,True
external_iscas85_c6288,c6288,rewrite,new_n2087,new_n2116,1,rejected,0.9530029296875,1.0,0.91455078125,exact,ok,12,4096,0.083251953125,0.916748046875,True
external_iscas85_c6288,c6288,refactor_z,new_n1719,new_n1732,1,rejected,0.95286865234375,1.0,0.914306640625,exact,ok,8,256,0.08203125,0.91796875,True
external_iscas85_c6288,c6288,resub,new_n1732,new_n1732,1,rejected,0.95286865234375,1.0,0.914306640625,exact,ok,8,256,0.08203125,0.91796875,True
